strategy,tp,sl,rr,horizon_min,train_n,train_net,train_ev,train_wr,train_pf,train_dd,train_streak,train_tp,train_sl,train_time,oos_n,oos_net,oos_ev,oos_wr,oos_pf,oos_dd,oos_streak,oos_tp,oos_sl,oos_time,all_n,all_net,all_wr,all_pf,n_2018,net_2018,wr_2018,tp_2018,sl_2018,time_2018,n_2019,net_2019,wr_2019,tp_2019,sl_2019,time_2019,n_2020,net_2020,wr_2020,tp_2020,sl_2020,time_2020,n_2021,net_2021,wr_2021,tp_2021,sl_2021,time_2021,n_2022,net_2022,wr_2022,tp_2022,sl_2022,time_2022,n_2023,net_2023,wr_2023,tp_2023,sl_2023,time_2023,n_2024,net_2024,wr_2024,tp_2024,sl_2024,time_2024,n_2025,net_2025,wr_2025,tp_2025,sl_2025,time_2025,n_2026,net_2026,wr_2026,tp_2026,sl_2026,time_2026,oos_all_years_positive,train_pos_years
CORE B - Thu/Fri Asia Close Breakout,5.0,15.0,0.3333333333333333,480,482,-103.56399999999849,-0.21486307053941595,0.6120331950207469,0.9293295092493846,280.9869999999994,6,259,51,172,324,267.57199999999875,0.8258395061728356,0.7623456790123457,1.2807483629167713,57.325000000000045,4,242,54,28,806,164.00800000000027,0.6724565756823822,1.0678134856250696,97,-24.269999999999982,0.4948453608247423,30,1,66,97,-101.75700000000006,0.5051546391752577,40,7,50,91,-48.58299999999963,0.6483516483516484,55,17,19,97,-60.51099999999906,0.6391752577319587,61,15,21,100,131.55700000000024,0.77,73,11,16,98,68.80399999999986,0.7142857142857143,68,13,17,99,38.5849999999989,0.7474747474747475,71,18,10,81,110.18299999999999,0.8148148148148148,66,14,1,46,50.0,0.8043478260869565,37,9,0,True,1
CORE B - Thu/Fri Asia Close Breakout,5.0,20.0,0.25,480,482,16.683000000000675,0.034612033195022145,0.6265560165975104,1.0121423986095528,164.24200000000087,6,264,20,198,324,337.9359999999988,1.0430123456790086,0.7901234567901234,1.3642717550767849,85.0,4,251,35,38,806,354.61899999999946,0.6923076923076923,1.1540717111948866,97,-21.311999999999898,0.4948453608247423,30,0,67,97,-102.24200000000042,0.5051546391752577,40,2,55,91,34.97700000000009,0.6923076923076923,58,6,27,97,-19.79899999999907,0.6597938144329897,63,6,28,100,125.05899999999997,0.78,73,6,21,98,78.4190000000001,0.7142857142857143,68,6,24,99,131.7339999999988,0.8080808080808081,77,10,12,81,97.7829999999999,0.8395061728395061,68,11,2,46,30.0,0.8260869565217391,38,8,0,True,2
CORE B - Thu/Fri Asia Close Breakout,5.0,25.0,0.2,480,482,19.56200000000058,0.040585062240665104,0.6265560165975104,1.014267719958252,156.55300000000102,6,264,12,206,324,294.7629999999988,0.9097623456790086,0.7993827160493827,1.2989858765199667,145.0,4,254,27,43,806,314.32499999999936,0.6960297766749379,1.1333613074223687,97,-21.311999999999898,0.4948453608247423,30,0,67,97,-103.37200000000053,0.5051546391752577,40,1,56,91,58.14800000000014,0.6923076923076923,58,2,31,97,-8.960999999999103,0.6597938144329897,63,3,31,100,95.05899999999997,0.78,73,6,21,98,59.19800000000009,0.7142857142857143,68,4,26,99,142.7819999999988,0.8181818181818182,78,6,15,81,42.7829999999999,0.8395061728395061,68,11,2,46,50.0,0.8695652173913043,40,6,0,True,2
CORE B - Thu/Fri Asia Close Breakout,5.0,30.0,0.16666666666666666,480,482,29.354000000000497,0.06090041493776037,0.6265560165975104,1.0215636076472427,147.30700000000093,6,264,5,213,324,304.49199999999837,0.9397901234567851,0.8055555555555556,1.3087693822523396,122.86999999999989,4,256,18,50,806,333.84599999999887,0.6985111662531017,1.1422181439894483,97,-21.311999999999898,0.4948453608247423,30,0,67,97,-98.33200000000056,0.5051546391752577,40,0,57,91,62.35400000000027,0.6923076923076923,58,0,33,97,-23.960999999999103,0.6597938144329897,63,3,31,100,110.60499999999979,0.78,73,2,25,98,54.17099999999982,0.7142857142857143,68,2,28,99,126.68199999999888,0.8181818181818182,78,4,17,81,68.63899999999967,0.8518518518518519,69,7,5,46,55.0,0.8913043478260869,41,5,0,True,2
CORE B - Thu/Fri Asia Close Breakout,5.0,35.0,0.14285714285714285,480,482,36.76000000000022,0.07626556016597556,0.6265560165975104,1.0271518145404026,147.30700000000093,6,264,1,217,324,313.88499999999794,0.9687808641975245,0.808641975308642,1.3197185853075184,127.86999999999989,4,257,12,55,806,350.64499999999816,0.6997518610421837,1.1501291090214467,97,-21.311999999999898,0.4948453608247423,30,0,67,97,-98.33200000000056,0.5051546391752577,40,0,57,91,62.35400000000027,0.6923076923076923,58,0,33,97,-17.678999999999178,0.6597938144329897,63,1,33,100,111.72899999999959,0.78,73,0,27,98,54.830999999999904,0.7142857142857143,68,1,29,99,130.98499999999854,0.8181818181818182,78,1,20,81,58.068999999999505,0.8518518518518519,69,6,6,46,70.0,0.9130434782608695,42,4,0,True,2
CORE B - Thu/Fri Asia Close Breakout,6.0,8.0,0.75,480,482,-88.02599999999825,-0.1826265560165939,0.5269709543568465,0.9388193821331701,203.6369999999988,6,210,159,113,324,40.466999999999416,0.12489814814814634,0.5771604938271605,1.0380860505498741,92.0,6,183,130,11,806,-47.55899999999883,0.5471464019851117,0.9809863175367731,97,-30.730000000000246,0.4742268041237113,23,18,56,97,-82.71299999999951,0.4536082474226804,30,29,38,91,-24.550999999999704,0.5384615384615384,48,39,4,97,-30.86899999999946,0.5463917525773195,51,40,6,100,80.83700000000067,0.62,58,33,9,98,-17.59600000000023,0.5510204081632653,50,38,10,99,24.062999999999647,0.5858585858585859,58,40,1,81,66.0,0.6296296296296297,51,30,0,46,-32.0,0.5217391304347826,24,22,0,False,1
CORE B - Thu/Fri Asia Close Breakout,6.0,10.0,0.6,480,482,-92.59799999999791,-0.1921120331950164,0.5560165975103735,0.9384759104067667,258.0879999999984,6,219,120,143,324,132.4489999999994,0.40879320987654133,0.6388888888888888,1.1219600682502713,60.552000000000135,4,202,102,20,806,39.85100000000148,0.5893300248138957,1.015380120660484,97,-12.243000000000166,0.4948453608247423,23,7,67,97,-121.44099999999935,0.4536082474226804,30,25,42,91,-46.915999999999485,0.5604395604395604,49,33,9,97,-25.26199999999926,0.5876288659793815,55,32,10,100,113.26400000000035,0.68,62,23,15,98,-25.084000000000287,0.5714285714285714,52,28,18,99,51.532999999999674,0.6565656565656566,64,33,2,81,102.0,0.7037037037037037,57,24,0,46,4.0,0.6304347826086957,29,17,0,False,1
CORE B - Thu/Fri Asia Close Breakout,6.0,12.0,0.5,480,482,-104.21399999999721,-0.21621161825725563,0.5705394190871369,0.9325583983930105,268.27199999999857,6,223,89,170,324,175.51099999999929,0.5417006172839484,0.6790123456790124,1.1582263531787524,66.0,4,212,85,27,806,71.29700000000207,0.6141439205955335,1.0268590402367619,97,-17.009999999999764,0.4948453608247423,23,4,70,97,-145.08799999999928,0.4536082474226804,30,20,47,91,-32.57299999999941,0.5934065934065934,51,24,16,97,-40.352999999999156,0.5979381443298969,56,24,17,100,130.8100000000004,0.71,63,17,20,98,-12.034000000000106,0.6020408163265306,54,22,22,99,73.54499999999939,0.7070707070707071,67,27,5,81,144.0,0.7654320987654321,62,19,0,46,-30.0,0.6304347826086957,29,17,0,False,1
CORE B - Thu/Fri Asia Close Breakout,6.0,15.0,0.4,480,482,-85.6209999999976,-0.1776369294605759,0.58298755186722,0.9448932923395378,276.01999999999884,6,227,54,201,324,241.76399999999853,0.7461851851851806,0.7160493827160493,1.2168312276286615,93.0,4,224,62,38,806,156.14300000000094,0.6364764267990074,1.0585086172461837,97,-16.832999999999856,0.4948453608247423,23,1,73,97,-131.16599999999994,0.4639175257731959,31,8,58,91,-59.32399999999939,0.6043956043956044,51,19,21,97,-17.17399999999884,0.6288659793814433,58,15,24,100,138.87600000000043,0.72,64,11,25,98,15.99599999999964,0.6326530612244898,57,14,27,99,109.5849999999989,0.7474747474747475,71,18,10,81,134.183,0.7901234567901234,64,16,1,46,-18.0,0.6956521739130435,32,14,0,False,1
CORE B - Thu/Fri Asia Close Breakout,6.0,20.0,0.3,480,482,32.37500000000159,0.06716804979253442,0.5975103734439834,1.022045329964967,188.9840000000006,6,231,22,229,324,316.3179999999984,0.9762901234567851,0.7469135802469136,1.2874486679334392,170.0,4,234,41,49,806,348.693,0.6575682382133995,1.1357311294131018,97,-13.874999999999773,0.4948453608247423,23,0,74,97,-127.98800000000028,0.4639175257731959,31,2,64,91,17.23600000000033,0.6483516483516484,54,8,29,97,24.62400000000116,0.6494845360824743,59,6,32,100,132.37800000000016,0.73,64,6,30,98,29.800999999999704,0.6326530612244898,57,6,35,99,208.7339999999988,0.8080808080808081,77,10,12,81,139.7829999999999,0.8271604938271605,67,12,2,46,-62.0,0.717391304347826,33,13,0,False,3
CORE B - Thu/Fri Asia Close Breakout,6.0,25.0,0.24,480,482,25.254000000001497,0.0523941908713724,0.5975103734439834,1.0171133967524266,186.29500000000075,6,231,14,237,324,246.1449999999984,0.7597067901234518,0.7561728395061729,1.2070871255908167,234.0,4,237,33,54,806,271.3989999999999,0.6612903225806451,1.1018653360817805,97,-13.874999999999773,0.4948453608247423,23,0,74,97,-129.1180000000004,0.4639175257731959,31,1,65,91,30.40700000000038,0.6483516483516484,54,4,33,97,35.462000000001126,0.6494845360824743,59,3,35,100,102.37800000000016,0.73,64,6,30,98,10.5799999999997,0.6326530612244898,57,4,37,99,220.7819999999988,0.8181818181818182,78,6,15,81,79.7829999999999,0.8271604938271605,67,12,2,46,-65.0,0.7608695652173914,35,11,0,False,3
CORE B - Thu/Fri Asia Close Breakout,6.0,30.0,0.2,480,482,25.046000000001413,0.05196265560166268,0.5975103734439834,1.0169700534049202,182.04900000000066,6,231,7,244,324,263.873999999998,0.8144259259259197,0.7654320987654321,1.2219523129810719,221.8699999999999,4,240,23,61,806,288.9199999999994,0.6650124069478908,1.10842207454224,97,-13.874999999999773,0.4948453608247423,23,0,74,97,-124.07800000000043,0.4639175257731959,31,0,66,91,24.61300000000051,0.6483516483516484,54,2,35,97,20.462000000001126,0.6494845360824743,59,3,35,100,117.92399999999998,0.73,64,2,34,98,5.552999999999429,0.6326530612244898,57,2,39,99,204.68199999999888,0.8181818181818182,78,4,17,81,101.63899999999967,0.8395061728395061,68,8,5,46,-48.0,0.8043478260869565,37,9,0,False,3
CORE B - Thu/Fri Asia Close Breakout,6.0,35.0,0.17142857142857143,480,482,22.452000000001135,0.04658091286307289,0.5975103734439834,1.0151857843959513,187.04900000000066,6,231,3,248,324,249.26699999999755,0.7693425925925851,0.7685185185185185,1.2060936730043532,245.8699999999999,4,241,17,66,806,271.7189999999987,0.6662531017369727,1.1010869904894836,97,-13.874999999999773,0.4948453608247423,23,0,74,97,-124.07800000000043,0.4639175257731959,31,0,66,91,14.613000000000511,0.6483516483516484,54,2,35,97,26.74400000000105,0.6494845360824743,59,1,37,100,119.04799999999977,0.73,64,0,36,98,6.212999999999511,0.6326530612244898,57,1,40,99,208.98499999999854,0.8181818181818182,78,1,20,81,86.0689999999995,0.8395061728395061,68,7,6,46,-52.0,0.8260869565217391,38,8,0,False,3
CORE B - Thu/Fri Asia Close Breakout,7.5,8.0,0.9375,480,482,-134.09999999999786,-0.27821576763485034,0.48132780082987553,0.9147713730961011,230.15899999999874,6,172,175,135,324,32.71099999999933,0.10095987654320782,0.5216049382716049,1.0273133153142766,74.5,7,162,146,16,806,-101.38899999999853,0.4975186104218362,0.9634111574154941,97,-23.13799999999992,0.4639175257731959,18,18,61,97,-92.1319999999996,0.422680412371134,21,30,46,91,-56.27599999999961,0.4725274725274725,38,45,8,97,-21.726999999999407,0.5051546391752577,45,43,9,100,59.173000000000684,0.54,50,39,11,98,5.4539999999997235,0.5204081632653061,44,40,14,99,33.56299999999965,0.5353535353535354,53,45,1,81,20.69399999999996,0.5308641975308642,43,37,1,46,-27.0,0.4782608695652174,22,24,0,False,1
CORE B - Thu/Fri Asia Close Breakout,7.5,10.0,0.75,480,482,-158.61799999999744,-0.3290829875518619,0.5124481327800829,0.9045444561125853,312.60299999999825,6,179,135,168,324,133.73599999999942,0.41276543209876365,0.5833333333333334,1.1078024063209853,66.1110000000001,6,181,116,27,806,-24.881999999998015,0.5409429280397022,0.9914266842299856,97,-4.65099999999984,0.4845360824742268,18,7,72,97,-132.85999999999945,0.422680412371134,21,26,50,91,-89.1409999999994,0.4945054945054945,39,39,13,97,-27.590999999999212,0.5463917525773195,47,35,15,100,95.62500000000045,0.61,54,28,18,98,-3.034000000000333,0.5408163265306123,46,30,22,99,51.74599999999987,0.5959595959595959,58,38,3,81,72.52399999999989,0.6172839506172839,50,29,2,46,12.5,0.5869565217391305,27,19,0,False,1
CORE B - Thu/Fri Asia Close Breakout,7.5,12.0,0.625,480,482,-156.8709999999969,-0.32545850622406,0.529045643153527,0.9074576713131246,312.7039999999986,6,183,98,201,324,162.8099999999995,0.5024999999999984,0.6234567901234568,1.1260331490173034,73.97600000000011,6,190,99,35,806,5.939000000002579,0.5669975186104218,1.0019883291540153,97,-9.417999999999438,0.4845360824742268,18,4,75,97,-156.53399999999942,0.422680412371134,21,20,56,91,-70.65899999999942,0.5274725274725275,41,28,22,97,-28.65299999999911,0.5670103092783505,48,25,24,100,108.39300000000048,0.64,55,21,24,98,9.015999999999849,0.5714285714285714,48,24,26,99,67.26999999999975,0.6464646464646465,60,32,7,81,112.02399999999989,0.6790123456790124,55,24,2,46,-25.5,0.5869565217391305,27,19,0,False,1
CORE B - Thu/Fri Asia Close Breakout,7.5,15.0,0.5,480,482,-140.27599999999734,-0.291029045643148,0.5414937759336099,0.9180443185589239,316.0559999999989,6,187,59,236,324,217.67299999999886,0.6718302469135767,0.6574074074074074,1.1649737767537733,94.97600000000011,6,201,74,49,806,77.39700000000153,0.5880893300248139,1.0255347325413526,97,-9.24099999999953,0.4845360824742268,18,1,78,97,-141.11200000000008,0.4329896907216495,22,8,67,91,-97.11399999999935,0.5384615384615384,41,21,29,97,-1.3739999999988868,0.5979381443298969,50,15,32,100,108.56500000000051,0.65,56,14,30,98,48.15599999999972,0.5918367346938775,50,14,34,99,94.30999999999926,0.6868686868686869,64,23,12,81,90.20699999999988,0.7037037037037037,57,21,3,46,-15.0,0.6521739130434783,30,16,0,False,1
CORE B - Thu/Fri Asia Close Breakout,7.5,20.0,0.375,480,482,15.815000000001646,0.03281120331950549,0.558091286307054,1.0099275972766442,208.51800000000048,6,190,22,270,324,301.1459999999986,0.9294629629629586,0.691358024691358,1.2284061717130565,162.5,4,212,49,63,806,316.96100000000024,0.6116625310173698,1.1088651523732949,97,-6.282999999999447,0.4845360824742268,18,0,79,97,-137.93400000000042,0.4329896907216495,22,2,73,91,-9.585999999999558,0.5824175824175825,43,8,40,97,41.924000000001115,0.6185567010309279,51,6,40,100,127.69399999999996,0.67,56,6,38,98,61.960999999999785,0.5918367346938775,50,6,42,99,191.71799999999917,0.7474747474747475,70,13,16,81,114.96699999999964,0.7530864197530864,61,15,5,46,-67.5,0.6739130434782609,31,15,0,False,2
CORE B - Thu/Fri Asia Close Breakout,7.5,25.0,0.3,480,482,8.694000000001552,0.01803734439834347,0.558091286307054,1.0054332236564592,204.40500000000065,6,190,14,278,324,261.86899999999855,0.8082376543209832,0.7037037037037037,1.1887012301980757,212.5,4,216,38,70,806,270.5630000000001,0.6166253101736973,1.0905529269898346,97,-6.282999999999447,0.4845360824742268,18,0,79,97,-139.06400000000053,0.4329896907216495,22,1,74,91,3.585000000000491,0.5824175824175825,43,4,44,97,52.76200000000108,0.6185567010309279,51,3,43,100,97.69399999999996,0.67,56,6,38,98,42.73999999999978,0.5918367346938775,50,4,44,99,206.6689999999992,0.7575757575757576,71,8,20,81,89.95999999999958,0.7654320987654321,62,13,6,46,-77.5,0.717391304347826,33,13,0,False,3
CORE B - Thu/Fri Asia Close Breakout,7.5,30.0,0.25,480,482,8.486000000001468,0.01760580912863375,0.558091286307054,1.0053025469846537,200.15900000000056,6,190,7,285,324,279.7679999999982,0.863481481481476,0.7129629629629629,1.2009329584262507,212.8699999999999,4,219,27,78,806,288.2539999999997,0.6203473945409429,1.0963187855280234,97,-6.282999999999447,0.4845360824742268,18,0,79,97,-134.02400000000057,0.4329896907216495,22,0,75,91,-2.208999999999378,0.5824175824175825,43,2,46,97,37.76200000000108,0.6185567010309279,51,3,43,100,113.23999999999978,0.67,56,2,42,98,37.71299999999951,0.5918367346938775,50,2,46,99,201.23899999999935,0.7575757575757576,71,5,23,81,108.31599999999935,0.7777777777777778,63,9,9,46,-67.5,0.7608695652173914,35,11,0,False,2
CORE B - Thu/Fri Asia Close Breakout,7.5,35.0,0.21428571428571427,480,482,5.89200000000119,0.012224066390043961,0.558091286307054,1.0036757068343076,207.23100000000045,6,190,3,289,324,268.7139999999981,0.8293641975308584,0.7160493827160493,1.1904558724614576,230.3699999999999,4,220,19,85,806,274.6059999999993,0.6215880893300249,1.0911145058025333,97,-6.282999999999447,0.4845360824742268,18,0,79,97,-134.02400000000057,0.4329896907216495,22,0,75,91,-12.208999999999378,0.5824175824175825,43,2,46,97,44.044000000001006,0.6185567010309279,51,1,45,100,114.36399999999958,0.67,56,0,44,98,38.37299999999959,0.5918367346938775,50,1,47,99,208.18199999999933,0.7575757575757576,71,1,27,81,102.1589999999992,0.7777777777777778,63,7,11,46,-80.0,0.782608695652174,36,10,0,False,2
CORE B - Thu/Fri Asia Close Breakout,8.0,8.0,1.0,480,482,-141.58299999999804,-0.29374066390041087,0.4730290456431535,0.9116434359603233,215.18799999999874,6,160,178,144,324,19.773999999999432,0.061030864197529115,0.5030864197530864,1.0159579576332118,90.21900000000028,7,154,151,19,806,-121.8089999999986,0.4851116625310174,0.9571326916146765,97,-32.74100000000021,0.4639175257731959,13,18,66,97,-81.6319999999996,0.422680412371134,21,30,46,91,-53.27599999999961,0.46153846153846156,37,46,8,97,-14.764999999999418,0.4948453608247423,43,43,11,100,40.83100000000081,0.52,46,41,13,98,-39.58300000000031,0.47959183673469385,39,44,15,99,49.16299999999978,0.5252525252525253,51,45,3,81,26.19399999999996,0.5185185185185185,42,38,1,46,-16.0,0.4782608695652174,22,24,0,False,1
CORE B - Thu/Fri Asia Close Breakout,8.0,10.0,0.8,480,482,-175.98499999999763,-0.3651141078838125,0.504149377593361,0.8962771522115196,313.64099999999826,6,166,138,178,324,120.29899999999952,0.37129320987654174,0.5648148148148148,1.0931052043378249,94.14800000000014,6,173,121,30,806,-55.6859999999981,0.5285359801488834,0.9813681990630906,97,-14.254000000000133,0.4845360824742268,13,7,77,97,-122.35999999999945,0.422680412371134,21,26,50,91,-87.6409999999994,0.4835164835164835,38,40,13,97,-37.62899999999922,0.5257731958762887,44,36,17,100,85.89900000000057,0.6,50,29,21,98,-37.07100000000037,0.5102040816326531,42,33,23,99,69.846,0.5858585858585859,56,38,5,81,61.52399999999989,0.5925925925925926,48,31,2,46,26.0,0.5869565217391305,27,19,0,False,1
CORE B - Thu/Fri Asia Close Breakout,8.0,12.0,0.6666666666666666,480,482,-178.2379999999971,-0.3697883817427326,0.520746887966805,0.8973352602387988,299.6939999999986,6,170,101,211,324,146.3059999999998,0.45156172839506115,0.6049382716049383,1.1083042165107189,86.19000000000005,6,182,103,39,806,-31.931999999997288,0.5545905707196029,0.9896559666238752,97,-19.02099999999973,0.4845360824742268,13,4,80,97,-146.03399999999942,0.422680412371134,21,20,56,91,-70.15899999999942,0.5164835164835165,40,29,22,97,-40.19099999999912,0.5463917525773195,45,26,26,100,97.1670000000006,0.63,51,22,27,98,-27.587999999999965,0.5408163265306123,44,26,28,99,86.36999999999989,0.6363636363636364,58,32,9,81,99.52399999999989,0.654320987654321,53,26,2,46,-12.0,0.5869565217391305,27,19,0,False,1
CORE B - Thu/Fri Asia Close Breakout,8.0,15.0,0.5333333333333333,480,482,-163.03699999999753,-0.3382510373443932,0.533195020746888,0.9071539050291815,305.0459999999989,6,174,61,247,324,194.6689999999992,0.6008302469135778,0.6388888888888888,1.1399975692494224,93.47600000000011,6,193,78,53,806,31.632000000001653,0.575682382133995,1.0100530460901278,97,-18.843999999999824,0.4845360824742268,13,1,83,97,-130.11200000000008,0.4329896907216495,22,8,67,91,-99.61399999999935,0.5274725274725275,40,22,29,97,-9.305999999998903,0.5773195876288659,47,15,35,100,94.83900000000062,0.64,52,15,33,98,6.551999999999907,0.5612244897959183,46,16,36,99,115.4099999999994,0.6767676767676768,62,23,14,81,72.70699999999988,0.6790123456790124,55,23,3,46,0.0,0.6521739130434783,30,16,0,False,1
CORE B - Thu/Fri Asia Close Breakout,8.0,20.0,0.4,480,482,-8.723999999998568,-0.018099585062237696,0.549792531120332,0.9946827443962815,220.0940000000005,6,177,23,282,324,286.2809999999988,0.8835833333333296,0.6728395061728395,1.2064171662803138,152.0,5,204,51,69,806,277.55700000000024,0.5992555831265509,1.0916755543415397,97,-15.88599999999974,0.4845360824742268,13,0,84,97,-126.93400000000042,0.4329896907216495,22,2,73,91,-16.085999999999558,0.5714285714285714,42,9,40,97,34.4920000000011,0.5979381443298969,48,6,43,100,115.69000000000005,0.66,52,6,42,98,14.267000000000053,0.5612244897959183,46,7,45,99,206.54699999999912,0.7272727272727273,67,13,19,81,117.46699999999964,0.7407407407407407,60,16,5,46,-52.0,0.6739130434782609,31,15,0,False,2
