family,variant,exit,exit_type,initial_rr,n_2023,n_2024,n_2025,n_2026,net_2023,net_2024,net_2025,net_2026,n,positive,negative,win_rate,tp_count,sl_count,eod_count,net,ev,pf,max_dd,max_loss_streak,streak_start,streak_end,avg_tp,avg_sl,avg_rr
asia_break_10_16,all,R60x075_R125,r60,1.25,241,240,206,114,-241.01746874999913,-76.87287500000343,89.67865624999123,99.70868749999593,801,329,472,0.4107365792759051,320,462,19,-128.50300000001542,-0.16042821473160476,0.9672325475713773,398.85587500000656,14,2024-10-04,2024-10-23,11.122097963483148,8.897678370786519,1.25
asia_break_10_16,all,R60x1_R1,r60,1.0,241,240,206,114,-72.17949999999837,-138.56200000000513,102.05949999999211,-1.479499999998552,801,385,416,0.48064918851435706,373,397,31,-110.16150000000994,-0.1375299625468289,0.9744511750652778,335.60200000000896,9,2024-09-06,2024-09-18,11.067310237203497,11.067310237203497,1.0
asia_break_10_16,all,R60x1_R125,r60,1.25,241,240,206,114,-130.4881249999995,-68.83062500000563,142.68687499999191,59.0696250000052,801,347,454,0.4332084893882647,319,431,51,2.437749999991979,0.003043383270901347,1.000529148363627,307.0501250000079,9,2024-09-06,2024-09-18,13.83413779650437,11.067310237203497,1.25
asia_break_10_16,all,ASIAx025_R1,asia,1.0,241,240,206,114,-132.0900000000002,-20.07862499999976,166.4812499999996,-136.26862500000004,801,387,414,0.48314606741573035,387,409,5,-121.95600000000042,-0.1522546816479406,0.9594372954139208,239.93150000000014,10,2023-02-10,2023-02-23,7.374191635455676,7.374191635455676,1.0
asia_break_10_16,all,ASIAx025_R125,asia,1.25,241,240,206,114,-237.4760312500003,-22.827312499999948,173.92037499999898,-158.35737500000056,801,333,468,0.4157303370786517,330,461,10,-244.7403437500018,-0.30554350031211214,0.9272721334525051,316.1847812500003,10,2023-02-10,2023-02-23,9.217739544319596,7.374191635455676,1.25
asia_break_10_16,all,ASIAx033_R1,asia,1.0,241,240,206,114,-143.20037000000025,-6.448009999999236,249.5786999999994,29.036680000000082,801,392,409,0.4893882646691635,389,401,11,128.96700000000007,0.16100749063670422,1.0382299156858237,232.99239999999787,10,2023-02-10,2023-02-23,8.687530499375777,8.687530499375777,1.0
asia_break_10_16,all,ASIAx033_R125,asia,1.25,241,240,206,114,-235.92933000000033,6.453725000000656,240.41121624999886,189.42102499999908,801,348,453,0.4344569288389513,340,445,16,200.35663624999836,0.25013312890137124,1.054214188298004,311.0764487500004,10,2023-02-10,2023-02-23,10.859413124219722,8.687530499375777,1.25
asia_break_10_16,all,PREVx025_R1,prev,1.0,242,241,207,114,-279.8003749999997,69.77962500000052,-60.26200000000097,354.33449999999937,804,389,415,0.48383084577114427,365,372,67,84.05174999999923,0.10454197761193934,1.0192157776882542,478.1777499999992,10,2023-02-10,2023-02-23,11.977689054726365,11.977689054726365,1.0
asia_break_10_16,all,PREVx025_R125,prev,1.25,242,241,207,114,-303.95659374999974,56.85303125000026,-38.28946875000145,449.9785624999989,804,346,458,0.43034825870646765,311,410,83,164.5855312499979,0.20470837220148994,1.0350141361260161,491.87253124999995,10,2023-02-10,2023-02-23,14.972111318407958,11.977689054726365,1.25
asia_break_retest,w=30,F10_10,fixed,1.0,156,155,126,59,-324.03600000000006,138.32399999999984,-37.003999999999905,-72.02300000000014,496,226,270,0.45564516129032256,198,222,76,-294.73900000000026,-0.5942318548387102,0.8764066475786958,380.82799999999975,8,2023-01-23,2023-02-09,10.0,10.0,1.0
asia_break_retest,w=30,F15_15,fixed,1.0,156,155,126,59,-254.84199999999987,205.27999999999906,37.21600000000035,12.976999999999862,496,234,262,0.4717741935483871,173,161,162,0.6309999999994034,0.0012721774193536358,1.0002176092434611,333.7329999999995,8,2023-01-23,2023-02-09,15.0,15.0,1.0
asia_break_retest,w=30,F20_20,fixed,1.0,156,155,126,59,-262.87099999999987,366.7589999999975,27.214000000000397,257.97699999999986,496,243,253,0.4899193548387097,139,106,251,389.0789999999979,0.7844334677419312,1.1266313906576066,336.7959999999987,10,2023-10-20,2023-11-09,20.0,20.0,1.0
asia_break_retest,w=30,F20_15,fixed,1.3333333333333333,156,155,126,59,-277.2000000000003,318.1089999999979,25.949000000000524,122.97699999999986,496,223,273,0.4495967741935484,128,166,202,189.834999999998,0.38273185483870564,1.063422577415234,326.7749999999994,10,2023-10-20,2023-11-09,20.0,15.0,1.3333333333333333
asia_break_retest,w=30,F25_20,fixed,1.25,156,155,126,59,-252.20400000000018,374.3949999999991,71.78699999999935,297.97699999999986,496,236,260,0.47580645161290325,102,112,282,491.9549999999981,0.9918447580645123,1.1540180311501778,322.03899999999885,10,2023-10-20,2023-11-09,25.0,20.0,1.25
asia_break_retest,w=30,F30_25,fixed,1.2,156,155,126,59,-222.18599999999992,416.72199999999975,41.456999999998516,551.4670000000006,496,245,251,0.4939516129032258,83,81,332,787.4599999999989,1.5876209677419333,1.2413758540158242,309.86299999999915,10,2023-10-20,2023-11-09,30.0,25.0,1.1999999999999997
asia_break_retest,w=30,F40_30,fixed,1.3333333333333333,156,155,126,59,-184.9849999999999,426.23999999999955,-45.076000000001386,515.8570000000009,496,241,255,0.48588709677419356,50,65,381,712.0359999999991,1.4355564516129016,1.2020380981458263,381.6489999999999,10,2023-10-20,2023-11-09,40.0,30.0,1.3333333333333333
asia_break_retest,w=30,R60x075_R1,r60,1.0,153,152,123,57,-88.56712499999963,-37.13024999999817,26.672124999998573,204.5591249999968,485,232,253,0.47835051546391755,232,249,4,105.53387499999758,0.21759561855669604,1.0585627135743072,176.85437499999694,8,2023-01-19,2023-02-07,7.717866752577321,7.717866752577321,1.0
asia_break_retest,w=30,R60x075_R125,r60,1.25,153,152,123,57,-109.76893749999961,-34.31349999999921,7.773999999997898,340.0556562499966,485,208,277,0.4288659793814433,206,273,6,203.74721874999568,0.4200973582474138,1.103670504308552,211.0888124999985,14,2025-09-24,2025-10-16,9.647333440721653,7.717866752577321,1.25
asia_break_retest,w=30,R60x1_R1,r60,1.0,153,152,123,57,-76.49199999999973,-140.79149999999913,-10.827000000004318,416.49149999999827,485,232,253,0.47835051546391755,229,245,11,188.38099999999508,0.3884144329896806,1.0874533152281116,284.7165000000043,7,2023-01-23,2023-02-07,9.501513402061862,9.501513402061862,1.0
asia_break_retest,w=30,R60x1_R125,r60,1.25,153,152,123,57,-138.64462500000002,-89.51999999999941,79.70837499999743,372.53137499999707,485,209,276,0.4309278350515464,198,268,19,224.07512499999507,0.46201056701029913,1.0948836434790614,268.13137499999914,7,2023-01-23,2023-02-07,11.876891752577325,9.501513402061862,1.25
asia_break_retest,w=30,ASIAx025_R1,asia,1.0,153,152,123,57,-110.26175,-48.96899999999937,16.733500000000618,19.31812499999853,485,225,260,0.4639175257731959,225,257,3,-123.17912500000023,-0.2539775773195881,0.9295370415457971,197.40124999999853,8,2023-01-19,2023-02-07,6.974521907216494,6.974521907216494,1.0
asia_break_retest,w=30,ASIAx025_R125,asia,1.25,153,152,123,57,-130.0764375,-61.49084374999981,10.838000000000733,59.36740624999834,485,198,287,0.40824742268041236,197,283,5,-121.36187500000074,-0.2502306701030943,0.9368712245023352,233.08943750000003,12,2024-10-07,2024-11-04,8.71815238402062,6.974521907216494,1.25
asia_break_retest,w=30,ASIAx033_R1,asia,1.0,153,152,123,57,-113.58259499999996,-50.62892499999985,27.566615000001317,54.87128499999908,485,229,256,0.47216494845360824,229,251,5,-81.7736199999994,-0.16860540206185443,0.9592140068571506,262.6380399999983,8,2023-01-19,2023-02-07,8.149392845360824,8.149392845360824,1.0
asia_break_retest,w=30,ASIAx033_R125,asia,1.25,153,152,123,57,-132.34613124999996,-65.08176750000024,64.78814125000045,127.19873124999948,485,205,280,0.422680412371134,201,275,9,-5.441026250000249,-0.011218610824742781,0.9974799800351096,242.8685024999993,12,2024-10-07,2024-11-04,10.18674105670103,8.149392845360824,1.25
asia_break_retest,w=30,PREVx025_R1,prev,1.0,154,153,126,58,-226.52112500000032,44.80412499999886,-54.300250000000005,442.5731249999992,491,232,259,0.4725050916496945,215,228,48,206.55587499999774,0.4206840631364516,1.085304027109017,294.0018750000018,9,2024-10-10,2024-11-04,11.41840809572301,11.41840809572301,1.0
asia_break_retest,w=30,PREVx025_R125,prev,1.25,154,153,126,58,-196.68731250000042,7.075843749997631,-78.0563749999992,445.60181249999886,491,209,282,0.4256619144602851,182,246,63,177.93396874999678,0.36239097505090995,1.0680304936550196,368.31753125000307,11,2025-11-26,2026-01-08,14.273010119653762,11.41840809572301,1.25
asia_break_retest,w=60,F10_10,fixed,1.0,170,167,144,67,-319.4839999999999,149.1070000000002,-49.86399999999958,-92.02300000000014,548,250,298,0.4562043795620438,220,244,84,-312.26399999999944,-0.5698248175182472,0.8811205876205731,366.2759999999996,7,2023-01-02,2023-01-17,10.0,10.0,1.0
asia_break_retest,w=60,F15_15,fixed,1.0,170,167,144,67,-237.39099999999962,224.06299999999987,8.006000000000768,-47.02300000000014,548,258,290,0.4708029197080292,189,181,178,-52.34499999999912,-0.09552007299269911,0.9837767090010521,314.1449999999993,8,2025-11-25,2025-12-29,15.0,15.0,1.0
asia_break_retest,w=60,F20_20,fixed,1.0,170,167,144,67,-257.9439999999995,407.9619999999984,5.9870000000009895,217.97699999999986,548,268,280,0.48905109489051096,155,122,271,373.98199999999974,0.6824489051094886,1.1085630466695522,310.99199999999837,9,2023-10-20,2023-11-02,20.0,20.0,1.0
asia_break_retest,w=60,F20_15,fixed,1.3333333333333333,170,167,144,67,-261.40599999999995,356.8919999999987,31.739000000000942,72.97699999999986,548,247,301,0.45072992700729925,143,186,219,200.20199999999954,0.36533211678832034,1.0603014802931792,308.58699999999953,9,2023-10-20,2023-11-02,20.0,15.0,1.333333333333333
asia_break_retest,w=60,F25_20,fixed,1.25,170,167,144,67,-249.82499999999982,421.4180000000001,3.4960000000000946,227.97699999999986,548,260,288,0.4744525547445255,110,129,309,403.06600000000026,0.7355218978102195,1.1123859734042967,316.56799999999885,9,2023-10-20,2023-11-02,25.0,20.0,1.25
asia_break_retest,w=60,F30_25,fixed,1.2,170,167,144,67,-214.65399999999931,456.7030000000009,39.01899999999932,464.96700000000055,548,271,277,0.49452554744525545,90,92,366,746.0350000000014,1.36137773722628,1.2041295718706235,325.4319999999984,9,2023-10-20,2023-11-02,30.0,25.0,1.1999999999999997
asia_break_retest,w=60,F40_30,fixed,1.3333333333333333,170,167,144,67,-167.4529999999993,469.2000000000005,-34.29000000000042,489.3570000000009,548,269,279,0.4908759124087591,56,73,419,756.8140000000017,1.3810474452554775,1.194016367008189,468.3919999999989,9,2023-10-20,2023-11-02,40.0,30.0,1.333333333333333
asia_break_retest,w=60,R60x075_R1,r60,1.0,167,164,141,65,-111.6748749999997,-17.574999999998738,-29.595500000001266,125.20537499999728,537,256,281,0.4767225325884544,256,277,4,-33.64000000000243,-0.06264432029795611,0.9838346356266672,201.97674999999964,8,2024-09-10,2024-09-25,7.750175512104285,7.750175512104285,1.0
asia_break_retest,w=60,R60x075_R125,r60,1.25,167,164,141,65,-126.62668749999968,-28.434406249999597,-45.24493750000204,264.33471874999725,537,229,308,0.4264432029795158,227,304,6,64.02868749999595,0.11923405493481555,1.0283308890453253,254.22025000000124,10,2024-09-02,2024-09-25,9.687719390130354,7.750175512104285,1.25
asia_break_retest,w=60,R60x1_R1,r60,1.0,167,164,141,65,-97.18349999999941,-144.83699999999976,-49.68000000000211,369.0535000000009,537,255,282,0.4748603351955307,252,272,13,77.35299999999961,0.14404655493482238,1.031388180241917,308.4655000000007,7,2024-02-23,2024-03-04,9.55602513966481,9.55602513966481,1.0
asia_break_retest,w=60,R60x1_R125,r60,1.25,167,164,141,65,-152.82199999999966,-84.33850000000018,50.543999999999755,337.2330000000002,537,231,306,0.4301675977653631,220,296,21,150.6165000000001,0.2804776536312851,1.0562558441682135,277.12724999999955,7,2024-02-23,2024-03-04,11.94503142458101,9.55602513966481,1.25
asia_break_retest,w=60,ASIAx025_R1,asia,1.0,167,164,141,65,-130.26175,-25.591374999999402,15.302125000000842,-32.402500000001055,537,250,287,0.4655493482309125,250,284,3,-172.95349999999962,-0.32207355679701977,0.9121179612745052,206.47599999999807,8,2024-09-10,2024-09-25,7.025374301675976,7.025374301675976,1.0
asia_break_retest,w=60,ASIAx025_R125,asia,1.25,167,164,141,65,-143.8264375,-38.518812499999854,-11.121343749999141,15.177531249998765,537,220,317,0.409683426443203,219,313,5,-178.28906250000023,-0.3320094273743021,0.9176268505353079,243.75237499999855,10,2024-09-02,2024-09-25,8.781717877094971,7.025374301675976,1.25
asia_break_retest,w=60,ASIAx033_R1,asia,1.0,167,164,141,65,-133.75204499999995,-33.37421499999975,-19.692839999998704,-13.399940000000383,537,251,286,0.46741154562383613,251,281,5,-200.21903999999878,-0.3728473743016737,0.9128905785562121,338.439209999998,8,2024-09-10,2024-09-25,8.232919162011171,8.232919162011171,1.0
asia_break_retest,w=60,ASIAx033_R125,asia,1.25,167,164,141,65,-146.26558124999994,-49.72525500000022,34.23626000000047,43.93977249999972,537,225,312,0.41899441340782123,221,307,9,-117.81480374999995,-0.21939442039106136,0.9522902984892805,287.01489499999917,10,2024-09-02,2024-09-25,10.291148952513964,8.232919162011171,1.25
asia_break_retest,w=60,PREVx025_R1,prev,1.0,168,165,142,66,-227.13500000000016,87.22912499999956,-78.02850000000001,398.9653750000001,541,257,284,0.47504621072088726,238,250,53,181.0309999999995,0.33462292051755915,1.0665888458505974,262.7598750000006,9,2023-04-28,2023-05-15,11.49165064695009,11.49165064695009,1.0
asia_break_retest,w=60,PREVx025_R125,prev,1.25,168,165,142,66,-187.51028125000025,63.767156249998365,-91.03124999999923,385.7715624999994,541,232,309,0.4288354898336414,203,269,69,170.9971874999983,0.31607613216265856,1.0585143976658524,258.52218750000156,12,2025-11-25,2026-01-08,14.364563308687613,11.49165064695009,1.25
asia_break_retest,w=120,F10_10,fixed,1.0,183,179,156,78,-330.7149999999999,131.7170000000001,-49.86399999999958,-142.02300000000014,596,270,326,0.45302013422818793,237,268,91,-390.88499999999954,-0.6558473154362409,0.8643072792617535,410.88499999999954,7,2023-10-25,2023-11-02,10.0,10.0,1.0
asia_break_retest,w=120,F15_15,fixed,1.0,183,179,156,78,-242.64599999999973,197.35199999999963,17.996000000000095,-122.02300000000014,596,278,318,0.4664429530201342,203,199,194,-149.32100000000014,-0.25053859060402706,0.9579548369493752,344.5550000000003,9,2025-11-25,2025-12-29,15.0,15.0,1.0
asia_break_retest,w=120,F20_20,fixed,1.0,183,179,156,78,-269.9489999999996,368.50099999999816,-32.539999999999054,157.97699999999986,596,288,308,0.48322147651006714,163,139,294,223.98899999999935,0.37582046979865663,1.0583173169800768,391.6099999999992,10,2023-10-20,2023-11-02,20.0,20.0,1.0
asia_break_retest,w=120,F20_15,fixed,1.3333333333333333,183,179,156,78,-258.41100000000006,332.43099999999845,13.212000000000899,-22.02300000000014,596,265,331,0.4446308724832215,149,205,242,65.20899999999915,0.10941107382550193,1.0178115713892772,331.71599999999967,10,2023-10-20,2023-11-02,20.0,15.0,1.3333333333333335
asia_break_retest,w=120,F25_20,fixed,1.25,183,179,156,78,-260.28700000000003,386.9569999999999,-30.03099999999995,187.97699999999986,596,280,316,0.4697986577181208,117,146,333,284.61599999999976,0.47754362416107343,1.0714671511897256,392.5299999999993,10,2023-10-20,2023-11-02,25.0,20.0,1.25
asia_break_retest,w=120,F30_25,fixed,1.2,183,179,156,78,-229.85299999999938,425.97200000000066,-9.50800000000072,371.0170000000003,596,290,306,0.4865771812080537,96,107,393,557.6280000000008,0.935617449664431,1.1351596420388401,352.69000000000005,10,2023-10-20,2023-11-02,30.0,25.0,1.2
asia_break_retest,w=120,F40_30,fixed,1.3333333333333333,183,179,156,78,-167.83899999999926,429.7990000000002,-32.97700000000077,442.9270000000006,596,290,306,0.4865771812080537,61,84,451,671.9100000000008,1.1273657718120818,1.1541262862494746,523.021999999999,10,2023-10-20,2023-11-02,40.0,30.0,1.3333333333333335
asia_break_retest,w=120,R60x075_R1,r60,1.0,180,176,153,76,-122.66262499999988,-27.271249999998588,-62.08737500000075,41.5877499999973,585,275,310,0.4700854700854701,275,306,4,-170.4335000000019,-0.2913393162393195,0.9279619837458125,255.15262499999915,9,2024-09-10,2024-09-25,7.854412820512819,7.854412820512819,1.0
asia_break_retest,w=120,R60x075_R125,r60,1.25,180,176,153,76,-128.8512812499999,-42.97534374999947,-83.92915625000171,195.52084374999725,585,246,339,0.4205128205128205,244,335,6,-60.23493750000381,-0.10296570512821164,0.9764321328550616,309.670000000001,11,2024-09-02,2024-09-25,9.818016025641025,7.854412820512819,1.25
asia_break_retest,w=120,R60x1_R1,r60,1.0,180,176,153,76,-112.01899999999955,-154.08549999999946,-61.422500000001946,303.1570000000006,585,276,309,0.4717948717948718,273,298,14,-24.370000000000346,-0.041658119658120246,0.9912417347690369,380.52000000000044,8,2024-02-22,2024-03-04,9.68702307692308,9.68702307692308,1.0
asia_break_retest,w=120,R60x1_R125,r60,1.25,180,176,153,76,-157.6862499999998,-97.59449999999981,43.03937500000018,295.09862499999986,585,251,334,0.42905982905982903,239,323,23,82.85725000000042,0.1416363247863255,1.0276148122423734,295.2474999999993,8,2024-02-22,2024-03-04,12.108778846153848,9.68702307692308,1.25
asia_break_retest,w=120,ASIAx025_R1,asia,1.0,180,176,153,76,-123.02299999999997,-35.5913749999994,5.136500000001092,-55.978250000001026,585,271,314,0.46324786324786327,271,311,3,-209.4561249999993,-0.3580446581196569,0.90450928004063,222.18237499999788,9,2024-09-10,2024-09-25,7.157312606837605,7.157312606837605,1.0
asia_break_retest,w=120,ASIAx025_R125,asia,1.25,180,176,153,76,-125.70203124999995,-53.518812499999854,-25.858781249998913,-15.299031250000667,585,238,347,0.40683760683760684,237,343,5,-220.37865624999938,-0.37671565170940063,0.9086830254453663,267.7754687499983,11,2024-09-02,2024-09-25,8.946640758547007,7.157312606837605,1.25
asia_break_retest,w=120,ASIAx033_R1,asia,1.0,180,176,153,76,-122.59689499999988,-43.41661499999984,-51.940264999998405,-90.14832999999958,585,270,315,0.46153846153846156,270,310,5,-308.10210499999766,-0.526670264957261,0.8813980918372923,383.61633499999726,9,2024-09-10,2024-09-25,8.396251393162391,8.396251393162391,1.0
asia_break_retest,w=120,ASIAx033_R125,asia,1.25,180,176,153,76,-122.74136499999986,-64.76765500000027,10.70624250000077,-12.289289999999525,585,243,342,0.4153846153846154,239,337,9,-189.0920674999989,-0.32323430341880155,0.9318271720138277,314.66652999999775,11,2024-09-02,2024-09-25,10.495314241452988,8.396251393162391,1.25
asia_break_retest,w=120,PREVx025_R1,prev,1.0,181,177,154,77,-242.38100000000003,65.86875000000003,-55.57612500000016,415.7108750000003,589,278,311,0.47198641765704585,256,273,60,183.62250000000017,0.31175297113752154,1.0608827943005137,299.0947499999999,9,2023-04-28,2023-05-15,11.720464770797959,11.720464770797959,1.0
asia_break_retest,w=120,PREVx025_R125,prev,1.25,181,177,154,77,-194.49646875000013,47.34221874999888,-58.89946874999967,393.8587500000001,589,252,337,0.42784380305602715,218,292,79,187.8050312499992,0.31885404286926855,1.0581688068218595,268.58406250000144,13,2025-11-25,2026-01-08,14.650580963497449,11.720464770797959,1.25
ensemble_trend_600,m=1,F10_10,fixed,1.0,260,262,261,166,-385.495000000001,165.09399999999937,227.60500000000002,-162.02300000000014,949,455,494,0.4794520547945205,421,428,100,-154.81900000000178,-0.16313909378293126,0.9653746216389208,500.5680000000011,14,2023-02-06,2023-02-23,10.0,10.0,1.0
ensemble_trend_600,m=1,F15_15,fixed,1.0,260,262,261,166,-343.95800000000213,161.83599999999888,292.8710000000001,-223.90999999999985,949,446,503,0.46996838777660693,346,338,265,-113.16100000000301,-0.11924236037934986,0.9806314608295462,535.0710000000024,10,2026-02-25,2026-03-10,15.0,15.0,1.0
ensemble_trend_600,m=1,F20_20,fixed,1.0,260,262,261,166,-336.30600000000277,185.16299999999683,297.39200000000255,-128.47000000000025,949,451,498,0.47523709167544786,283,274,392,17.77899999999636,0.01873445732349458,1.0026178650330735,622.4760000000028,8,2024-11-25,2024-12-04,20.0,20.0,1.0
ensemble_trend_600,m=1,F20_15,fixed,1.3333333333333333,260,262,261,166,-257.31700000000274,226.2179999999969,309.467000000001,-251.65999999999985,949,411,538,0.43308746048472074,258,361,330,26.70799999999531,0.028143308746043528,1.004294639130034,477.6560000000029,11,2026-03-31,2026-04-14,20.0,15.0,1.333333333333333
ensemble_trend_600,m=1,F25_20,fixed,1.25,260,262,261,166,-311.7420000000027,288.4159999999972,176.958000000001,-144.84000000000015,949,428,521,0.45100105374077976,213,289,447,8.791999999995369,0.009264488935716932,1.001232319225623,707.6699999999996,8,2024-11-25,2024-12-04,25.0,20.0,1.25
ensemble_trend_600,m=1,F30_25,fixed,1.2,260,262,261,166,-302.931000000003,231.88099999999736,112.12999999999965,-50.865999999999985,949,436,513,0.4594309799789252,174,227,548,-9.78600000000597,-0.01031190727081767,0.9987472978769726,809.9000000000005,8,2025-09-09,2025-09-18,30.0,25.0,1.1999999999999997
ensemble_trend_600,m=1,F40_30,fixed,1.3333333333333333,260,262,261,166,-241.96400000000244,171.91499999999746,-147.61200000000144,316.3180000000011,949,436,513,0.4594309799789252,113,189,647,98.6569999999947,0.10395890410958346,1.0117444335453882,785.8910000000005,9,2026-02-25,2026-03-09,40.0,30.0,1.333333333333333
ensemble_trend_600,m=1,R60x075_R1,r60,1.0,257,259,258,164,-94.58787500000068,-21.66912500000035,142.60649999999714,-123.41475000000435,938,465,473,0.4957356076759062,465,467,6,-97.06525000000823,-0.10348107675907062,0.9743085064920691,294.59425000000226,10,2023-02-10,2023-02-23,7.9937301439232336,7.9937301439232336,1.0
ensemble_trend_600,m=1,R60x075_R125,r60,1.25,257,259,258,164,-206.34821875000068,14.975156249999458,119.20574999999565,-172.80621875000153,938,402,536,0.42857142857142855,396,529,13,-244.97353125000714,-0.2611658115671718,0.9421182721760571,379.9688125000025,10,2023-02-10,2023-02-23,9.992162679904041,7.9937301439232336,1.25
ensemble_trend_600,m=1,R60x1_R1,r60,1.0,257,259,258,164,-34.90700000000038,3.8594999999982065,49.685499999995045,-289.7180000000021,938,463,475,0.4936034115138593,460,462,16,-271.08000000000925,-0.28899786780384784,0.9422082264803047,406.213000000002,8,2026-02-25,2026-03-06,9.846846481876321,9.846846481876321,1.0
ensemble_trend_600,m=1,R60x1_R125,r60,1.25,257,259,258,164,-117.8864999999999,53.60362499999894,46.94474999999272,-192.30225000000416,938,411,527,0.43816631130063965,400,513,25,-209.6403750000124,-0.22349720149255053,0.9591044876131506,414.8218750000091,10,2023-02-10,2023-02-23,12.3085581023454,9.846846481876321,1.25
ensemble_trend_600,m=1,ASIAx025_R1,asia,1.0,257,259,258,164,-56.67550000000011,-81.99387500000057,62.30562500000087,-380.23474999999996,938,453,485,0.48294243070362475,451,480,7,-456.5984999999998,-0.4867787846481874,0.888434670799191,521.1222499999997,10,2023-02-10,2023-02-23,8.288382329424303,8.288382329424303,1.0
ensemble_trend_600,m=1,ASIAx025_R125,asia,1.25,257,259,258,164,-142.7118437499999,-33.58665625000063,173.2459062500004,-346.6011562500007,938,406,532,0.43283582089552236,399,527,12,-349.65375000000085,-0.3727651918976555,0.9212632158620995,462.1315000000004,10,2023-02-10,2023-02-23,10.360477911780379,8.288382329424303,1.25
ensemble_trend_600,m=1,ASIAx033_R1,asia,1.0,257,259,258,164,-61.66932500000037,-34.989199999999634,48.18850500000141,-201.09264000000158,938,462,476,0.4925373134328358,457,469,12,-249.56266000000014,-0.2660582729211089,0.9470038015172091,503.82925999999884,10,2023-02-10,2023-02-23,9.90312200959488,9.90312200959488,1.0
ensemble_trend_600,m=1,ASIAx033_R125,asia,1.25,257,259,258,164,-158.66800375000014,42.13463750000059,137.52594500000146,-313.9174775000012,938,409,529,0.43603411513859275,396,519,23,-292.92489874999933,-0.3122866724413639,0.9434273190537336,560.1812399999981,10,2023-02-10,2023-02-23,12.378902511993598,9.90312200959488,1.25
ensemble_trend_600,m=1,PREVx025_R1,prev,1.0,256,259,258,164,-177.5686250000008,138.0242499999984,-60.82600000000161,-296.8431250000011,937,459,478,0.48986125933831376,436,435,66,-397.2135000000051,-0.42392049092850065,0.9332620262095151,788.4954999999998,10,2023-02-10,2023-02-23,13.041076173959445,13.041076173959445,1.0
ensemble_trend_600,m=1,PREVx025_R125,prev,1.25,256,259,258,164,-227.3783125000005,116.57778124999753,-29.412968750001255,-397.39553125000106,937,411,526,0.4386339381003202,371,480,86,-537.6090312500053,-0.5737556363393866,0.9168626972080802,842.3222499999983,10,2023-02-10,2023-02-23,16.301345217449303,13.041076173959445,1.25
ensemble_trend_600,m=3,F10_10,fixed,1.0,170,157,174,109,-378.18200000000047,241.5299999999993,234.23800000000028,-172.02300000000014,610,289,321,0.4737704918032787,269,270,71,-74.43700000000104,-0.12202786885246071,0.9737365126935305,418.95300000000043,13,2023-02-01,2023-02-22,10.0,10.0,1.0
ensemble_trend_600,m=3,F15_15,fixed,1.0,170,157,174,109,-379.51600000000167,188.65699999999856,296.9249999999993,-47.02300000000014,610,287,323,0.4704918032786885,226,211,173,59.04299999999603,0.09679180327868202,1.0161526169657866,432.2630000000015,16,2023-01-27,2023-02-22,15.0,15.0,1.0
ensemble_trend_600,m=3,F20_20,fixed,1.0,170,157,174,109,-397.09200000000214,345.91099999999733,303.1160000000009,68.41699999999946,610,294,316,0.4819672131147541,186,168,256,320.35199999999554,0.5251672131147468,1.076721811346709,470.13500000000204,16,2023-01-27,2023-02-22,20.0,20.0,1.0
ensemble_trend_600,m=3,F20_15,fixed,1.3333333333333333,170,157,174,109,-323.463000000002,313.6589999999974,273.2170000000001,-114.77300000000014,610,264,346,0.43278688524590164,167,227,216,148.63999999999533,0.24367213114753333,1.0380169203941432,389.88300000000186,16,2023-01-27,2023-02-22,20.0,15.0,1.3333333333333335
ensemble_trend_600,m=3,F25_20,fixed,1.25,170,157,174,109,-405.80700000000206,420.08399999999733,55.94199999999955,-17.95300000000043,610,273,337,0.44754098360655736,131,182,297,52.26599999999439,0.08568196721310556,1.011626127444742,605.1260000000002,16,2023-01-27,2023-02-22,25.0,20.0,1.25
ensemble_trend_600,m=3,F30_25,fixed,1.2,170,157,174,109,-377.1290000000022,423.53699999999776,64.8809999999994,26.02099999999973,610,280,330,0.45901639344262296,109,138,363,137.30999999999472,0.22509836065572905,1.0283267008707804,695.3490000000006,16,2023-01-27,2023-02-22,30.0,25.0,1.1999999999999997
ensemble_trend_600,m=3,F40_30,fixed,1.3333333333333333,170,157,174,109,-337.09100000000194,416.68599999999765,-32.9620000000009,59.95100000000002,610,279,331,0.45737704918032784,68,117,425,106.58399999999483,0.17472786885245054,1.0203067735733007,792.052000000001,16,2023-01-27,2023-02-22,40.0,30.0,1.3333333333333335
ensemble_trend_600,m=3,R60x075_R1,r60,1.0,167,154,171,107,-144.41825000000028,23.527499999999577,205.23749999999632,-75.88925000000665,599,297,302,0.4958263772954925,297,296,6,8.457499999988954,0.014119365609330475,1.0034949009622194,172.27750000000032,8,2023-11-21,2023-12-06,8.15915338063439,8.15915338063439,1.0
ensemble_trend_600,m=3,R60x075_R125,r60,1.25,167,154,171,107,-214.9109375000001,49.71090624999937,171.97659374999617,-145.32718750000424,599,255,344,0.4257095158597663,253,337,9,-138.55062500000884,-0.23130321368949722,0.9495436047535835,255.31706250000016,9,2026-02-13,2026-03-13,10.198941725792986,8.15915338063439,1.25
ensemble_trend_600,m=3,R60x1_R1,r60,1.0,167,154,171,107,-85.7359999999992,39.33949999999868,131.45749999999407,-226.48550000000387,599,293,306,0.48914858096828046,291,294,14,-141.4245000000103,-0.2361010016694663,0.9535792898402176,281.11700000000246,7,2023-02-10,2023-02-22,10.118483305509173,10.118483305509173,1.0
