strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits
prevclose_1000close_to_1001,5.0,8.0,240,-0.457092915766934,1291,-463.56199999999717,-0.35907203718047803,0.4786986831913246,0.8189516456597958,794
prevclose_1000close_to_1001,20.0,10.0,480,-0.45753818946817726,1291,-453.4609999999939,-0.3512478698683144,0.43299767621998453,0.9078231817295741,826
prevclose_1000close_to_1001,15.0,20.0,120,-0.45787577465510965,1291,-468.6019999999976,-0.36297598760650474,0.47095274980635166,0.7843476452069109,1273
prevclose_1000close_to_1001,10.0,5.0,240,-0.45835162990382594,1291,-465.13099999999736,-0.3602873741285805,0.4229279628195198,0.816550310810348,825
prevclose_1000close_to_1001,30.0,20.0,120,-0.45888275481792434,1291,-469.69499999999744,-0.3638226181254821,0.47095274980635166,0.7838446426081409,1282
prevclose_1000close_to_1001,10.0,20.0,120,-0.45896934369642967,1291,-469.7889999999975,-0.3638954298993009,0.47095274980635166,0.7838013834642393,1245
prevclose_1000close_to_1001,25.0,10.0,120,-0.4592237197777622,1291,-470.2559999999976,-0.36425716498837923,0.47095274980635166,0.7821388067335286,1235
prevclose_1000close_to_1001,25.0,25.0,120,-0.4594437959770037,1291,-470.4919999999977,-0.3644399690162647,0.47095274980635166,0.7820533012653642,1286
prevclose_1000close_to_1001,25.0,12.0,120,-0.45968810831481144,1291,-470.75399999999786,-0.3646429124709511,0.47095274980635166,0.7819583975989004,1258
prevclose_1000close_to_1001,20.0,15.0,120,-0.460282970911302,1291,-471.24699999999757,-0.36502478698683005,0.47095274980635166,0.7828908116963752,1270
prevclose_1000close_to_1001,12.0,15.0,120,-0.46175298853286373,1291,-472.8439999999978,-0.36626181254841034,0.47095274980635166,0.78215505449533,1253
prevclose_1000close_to_1001,30.0,5.0,240,-0.462336639245857,1291,-469.33399999999574,-0.3635429899302833,0.42215336948102244,0.8152569466504034,899
prevclose_1000close_to_1001,20.0,20.0,120,-0.4625195202062596,1291,-473.6449999999975,-0.36688226181254646,0.47095274980635166,0.7820268381569591,1280
prevclose_1000close_to_1001,12.0,15.0,480,-0.463109500372397,1291,-459.207999999996,-0.35569945778465994,0.47172734314484893,0.9059055916759055,863
