strategy,tp,sl,horizon_m1,train_score,train_n,train_net_points,train_ev_points,train_wr,train_pf,train_time_exits
london_us_same1530,5.0,15.0,120,-0.599803519625202,1291,-609.010999999997,-0.4717358636715701,0.5360185902401239,0.8144451110216706,750
london_us_same1530,20.0,8.0,480,-0.6018903833027037,1291,-602.7599999999986,-0.46689388071262483,0.4144074360960496,0.8674123275124042,741
london_us_same1530,6.0,20.0,480,-0.604961963491859,1291,-607.6119999999951,-0.4706522075910109,0.557707203718048,0.8561083135355935,675
london_us_same1530,15.0,5.0,480,-0.605057757648329,1291,-610.5329999999981,-0.4729147947327638,0.34624322230828813,0.8382670475993695,459
london_us_same1530,6.0,15.0,240,-0.606022588494727,1291,-610.9039999999948,-0.47320216886134375,0.546862896979086,0.842052900685046,709
london_us_same1530,25.0,20.0,240,-0.6062095940866477,1291,-607.4769999999935,-0.47054763749031253,0.4810224632068164,0.8649195902027761,1193
london_us_same1530,4.0,25.0,480,-0.6066116328142741,1291,-612.8189999999977,-0.4746855151045683,0.6374903175832688,0.8337696022637887,503
london_us_same1530,25.0,25.0,480,-0.6079619862607799,1291,-606.7649999999944,-0.4699961270333032,0.46630518977536795,0.8806404007944137,1193
london_us_same1530,15.0,30.0,120,-0.6092161342119632,1291,-615.3589999999986,-0.4766529821843521,0.4748257164988381,0.8343374969780869,1203
london_us_same1530,6.0,8.0,120,-0.609573235100992,1291,-619.5689999999979,-0.4799140201394252,0.4872192099147947,0.810515276823324,640
london_us_same1530,4.0,12.0,240,-0.6099398104439233,1291,-618.8679999999963,-0.47937103020913735,0.6026336173508908,0.8171256000460988,477
london_us_same1530,25.0,12.0,240,-0.6105521523535041,1291,-612.7009999999955,-0.47459411309062394,0.4686289697908598,0.8594167237610825,1049
london_us_same1530,20.0,10.0,240,-0.6123469066437695,1291,-615.0679999999959,-0.4764275755228473,0.45933384972889235,0.8558656431993453,939
london_us_same1530,10.0,10.0,1440,-0.6131375739088339,1291,-611.3849999999929,-0.4735747482571595,0.4748257164988381,0.8841022003303012,438
london_us_same1530,4.0,8.0,120,-0.6132378762356978,1291,-626.8629999999978,-0.4855639039504243,0.5453137103020914,0.7888187604960987,495
london_us_same1530,6.0,15.0,480,-0.6138536850113663,1291,-617.0569999999975,-0.4779682416731197,0.5515104570100697,0.8528941767924698,609
london_us_same1530,6.0,20.0,120,-0.6154061270262178,1291,-624.0489999999952,-0.48338419829589097,0.5143299767621998,0.8193602264767021,863
london_us_same1530,15.0,15.0,240,-0.6157100811022551,1291,-618.0999999999951,-0.47877614252517053,0.4810224632068164,0.8580248246384938,1046
london_us_same1530,4.0,10.0,480,-0.6164852328696208,1291,-624.5549999999992,-0.48377614252517365,0.6026336173508908,0.8229576368839321,323
london_us_same1530,6.0,5.0,240,-0.616711118593315,1291,-628.0589999999979,-0.48649031758326716,0.42912470952749804,0.8030219490715309,337
london_us_same1530,6.0,12.0,120,-0.6173629540443415,1291,-626.4969999999964,-0.48528040278853324,0.5073586367157242,0.8165333928394684,763
london_us_same1530,5.0,5.0,1440,-0.6179622733227155,1291,-627.239999999998,-0.4858559256390379,0.4469403563129357,0.8157130995773312,78
london_us_same1530,25.0,8.0,240,-0.6194490657167627,1291,-623.5199999999979,-0.482974438419828,0.4384198295894655,0.8477133556598505,861
london_us_same1530,8.0,8.0,120,-0.6229915371870476,1291,-632.8629999999996,-0.49021146398140947,0.46553059643687067,0.8125885436902406,760
london_us_same1530,30.0,12.0,480,-0.6242647811097014,1291,-623.9609999999964,-0.4833160340821041,0.447714949651433,0.8748856054110552,985
